,gpsDate,latitude,longitude,Power_Mode,Fuel_Consum,GD_Engine_Temp,Steering_Angle_Speed,Transmission_Type,Vehicle_Speed,Engine_Speed,Brake_Control_Volume,Radar_Cruise_State,Streering_Angle_Degree,Odometer_Reading,Hood_Courtesy,Passenger_AC_Value,Driver_AC_Value,Fuel_Gauge,Rear_Fog_Light,Front_Fog_Light,Lounge_Illum_Light,Front_Dome_Light,Slide_Roof,Passenger_Window_State,RR_Window_State,Driver_Window_State,RL_Window_State,AccelFB,AccelLR,Inlet_Switch_Indicator,AC_Blower_Level,WhilteLine_Left,LKA_Steering_Support,WhilteLine_Right
66,2017-03-09T00:01:06,35.070178,-110.8343598,0.0,0.1705,92.5,0.732,1.0,0.0,712.5,0.0,1.0,12.0,1721.04318085,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.14357,-0.07183,0.428571428571,2.78571428571,0.0,0.0,0.0
69,2017-03-09T00:01:09,35.070178,-110.8343598,0.0,0.164,90.7397239724,0.732,1.0,0.0,694.53125,0.0,1.0,12.0,1721.04318085,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.14357,-0.07183,0.428571428571,2.78571428571,0.0,0.0,0.0
72,2017-03-09T00:01:12,35.0701801,-110.8343598,0.0,0.1635,92.5,0.732,1.0,0.0,691.40625,0.0,1.0,12.0,1721.04318085,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.14357,-0.07183,0.428571428571,2.78571428571,0.0,0.0,0.0
75,2017-03-09T00:01:15,35.0701801,-110.8343598,0.0,0.1615,92.5,0.732,1.0,0.0,704.6875,0.0,1.0,12.0,1721.04318085,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.14357,-0.07183,0.428571428571,2.78571428571,0.0,0.0,0.0
78,2017-03-09T00:01:18,35.0701801,-110.8343598,0.0,0.1715,92.5,0.732,1.0,0.0,712.5,0.0,1.0,12.0,1721.04318085,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.17946,-0.03594,0.428571428571,2.78571428571,0.0,0.0,0.0
81,2017-03-09T00:01:21,35.0701801,-110.8343598,0.0,0.163,90.7397239724,0.732,1.0,0.0,697.65625,0.0,1.0,12.0,1721.04318085,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.0509007605877,-0.00681219533276,0.428571428571,2.78571428571,0.0,0.0,0.0
84,2017-03-09T00:01:24,35.0701801,-110.8343598,0.0,0.17,92.5,0.732,1.0,0.0,695.3125,0.0,1.0,12.0,1721.04318085,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,3.0,1.0,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.17946,-0.07183,0.428571428571,2.78571428571,0.783505154639,0.00299301629531,0.790821416694
87,2017-03-09T00:01:27,35.0701801,-110.8343598,0.0,0.163,92.5,0.732,1.0,0.0,696.875,0.0,1.0,12.0,1694.0,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.14357,-0.07183,0.428571428571,2.78571428571,0.0,0.0,0.0
90,2017-03-09T00:01:30,35.0701801,-110.834362,0.0,0.1615,92.5,0.732,1.0,0.0,703.125,0.0,1.0,12.0,1694.0,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.17946,-0.07183,0.428571428571,2.78571428571,0.783505154639,0.00299301629531,0.790821416694
93,2017-03-09T00:01:33,35.0701801,-110.834362,0.0,0.172,92.5,0.732,1.0,0.0,700.0,0.0,1.0,12.0,1694.0,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.0509007605877,-0.00681219533276,0.428571428571,2.78571428571,0.0,0.0,0.0
96,2017-03-09T00:01:36,35.0701801,-110.834362,0.0,0.1625,92.5,0.732,1.0,0.0,698.4375,0.0,1.0,12.0,1694.0,0.0,69.0,72.0,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.14357,-0.07183,0.428571428571,2.78571428571,0.0,0.0,0.0
99,2017-03-09T00:01:39,35.0701801,-110.834362,0.0,0.1635,92.5,0.732,1.0,0.0,705.46875,0.0,1.0,12.0,1694.0,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.17946,-0.07183,0.428571428571,2.78571428571,0.783505154639,0.00299301629531,0.790821416694
102,2017-03-09T00:01:42,35.0701801,-110.834362,0.0,0.173,92.5,0.732,1.0,0.0,705.46875,0.0,1.0,12.0,1694.0,0.0,69.0,72.0,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.14357,-0.10772,0.428571428571,2.78571428571,0.0,0.0,0.0
105,2017-03-09T00:01:45,35.0701801,-110.834362,0.0,0.1705,92.5,0.732,1.0,0.0,704.6875,0.0,1.0,12.0,1694.0,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.0509007605877,-0.00681219533276,0.428571428571,2.78571428571,0.783505154639,0.00299301629531,0.790821416694
108,2017-03-09T00:01:48,35.0701801,-110.834362,0.0,0.172,92.5,0.732,1.0,0.0,700.78125,0.0,1.0,12.0,1694.0,0.0,69.0,72.0,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.14357,-0.03594,0.428571428571,2.78571428571,0.0,0.0,0.0
111,2017-03-09T00:01:51,35.0701801,-110.834362,0.0,0.172,92.5,0.732,1.0,0.0,701.5625,0.0,1.0,12.0,1694.0,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.0509007605877,-0.00681219533276,0.428571428571,2.78571428571,0.0,0.0,0.0
114,2017-03-09T00:01:54,35.0701801,-110.834362,0.0,0.161,92.5,0.732,1.0,0.0,705.46875,0.0,1.0,12.0,1694.0,0.0,69.0,72.0,203.0,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.17946,-0.03594,0.428571428571,2.78571428571,0.0,0.0,0.0
117,2017-03-09T00:01:57,35.0701801,-110.834362,0.0,0.172,92.5,0.732,1.0,0.0,705.46875,0.0,1.0,12.0,1694.0,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.14357,-0.07183,0.428571428571,2.78571428571,0.0,0.0,0.0
120,2017-03-09T00:02:00,35.0701801,-110.834362,0.0,0.172,92.5,0.732,1.0,0.0,694.53125,0.0,1.0,12.0,1694.0,0.0,69.0,72.0,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.17946,-0.07183,0.428571428571,2.78571428571,0.0,0.0,0.0
123,2017-03-09T00:02:03,35.0701801,-110.834362,0.0,0.1735,92.5,0.732,1.0,0.0,703.90625,0.0,1.0,12.0,1694.0,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.0509007605877,-0.00681219533276,0.428571428571,2.78571428571,0.0,0.0,0.0
126,2017-03-09T00:02:06,35.0701801,-110.834362,0.0,0.1725,92.5,0.732,1.0,0.0,706.25,0.0,1.0,12.0,1694.0,0.0,69.0,72.0,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,2.0,2.0,2.0,1.67826086957,2.0,-0.14357,-0.07183,0.428571428571,2.78571428571,0.0,0.0,0.0
129,2017-03-09T00:02:09,35.0701801,-110.834362,0.0,0.1635,92.5,0.732,1.0,0.0,712.5,0.0,1.0,12.0,1694.0,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.0509007605877,-0.00681219533276,0.428571428571,2.78571428571,0.0,0.0,0.0
132,2017-03-09T00:02:12,35.0701801,-110.8343641,0.0,0.175,92.5,0.732,1.0,0.0,696.09375,0.0,1.0,12.0,1721.04318085,0.0,69.0,72.0,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.0509007605877,-0.00681219533276,0.428571428571,2.78571428571,0.0,0.0,0.0
135,2017-03-09T00:02:15,35.0701801,-110.8343641,0.0,0.165,92.5,0.732,1.0,0.0,692.96875,0.0,1.0,12.0,1694.0,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.17946,-0.07183,0.428571428571,2.78571428571,0.0,0.0,0.0
138,2017-03-09T00:02:18,35.0701801,-110.8343641,0.0,0.1625,90.7397239724,0.732,1.0,0.0,700.78125,0.0,1.0,12.0,1694.0,0.0,69.0,72.0,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.0509007605877,-0.00681219533276,0.428571428571,2.78571428571,0.0,0.0,0.0
141,2017-03-09T00:02:21,35.0701801,-110.8343641,0.0,0.163,92.5,0.732,1.0,0.0,714.0625,0.0,1.0,12.0,1694.0,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.0509007605877,-0.00681219533276,0.428571428571,2.78571428571,0.0,0.0,0.0
144,2017-03-09T00:02:24,35.0701801,-110.8343641,0.0,0.164,92.5,0.732,1.0,0.0,699.21875,0.0,1.0,12.0,1694.0,0.0,69.0,72.0,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.0509007605877,-0.00681219533276,0.428571428571,2.78571428571,0.0,0.0,0.0
147,2017-03-09T00:02:27,35.0701801,-110.8343663,0.0,0.162,92.5,0.732,1.0,0.0,707.8125,0.0,1.0,12.0,1694.0,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.0509007605877,-0.00681219533276,0.428571428571,2.78571428571,0.0,0.0,0.0
150,2017-03-09T00:02:30,35.0701801,-110.8343663,0.0,0.173,92.5,0.732,1.0,0.0,707.8125,0.0,1.0,12.0,1694.0,0.0,69.0,72.0,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.0509007605877,-0.00681219533276,0.428571428571,2.78571428571,0.0,0.0,0.0
153,2017-03-09T00:02:33,35.0701801,-110.8343663,0.0,0.1745,92.5,0.732,1.0,0.0,693.75,0.0,1.0,12.0,1721.04318085,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.17946,-0.07183,0.428571428571,2.78571428571,0.0,0.0,0.0
156,2017-03-09T00:02:36,35.070178,-110.8343663,0.0,0.1635,92.5,0.732,1.0,0.0,698.4375,0.0,1.0,12.0,1721.04318085,0.0,69.0,72.0,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.0509007605877,-0.00681219533276,0.428571428571,2.78571428571,0.0,0.0,0.0
159,2017-03-09T00:02:39,35.070178,-110.8343663,0.0,0.1625,92.5,0.732,1.0,0.0,703.125,0.0,1.0,12.0,1721.04318085,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,3.0,1.0,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.0509007605877,-0.00681219533276,0.428571428571,2.78571428571,0.0,0.0,0.0
162,2017-03-09T00:02:42,35.070178,-110.8343663,0.0,0.163,90.7397239724,0.732,1.0,0.0,704.6875,0.0,1.0,12.0,1721.04318085,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.0509007605877,-0.00681219533276,0.428571428571,2.78571428571,0.0,0.0,0.0
165,2017-03-09T00:02:45,35.070178,-110.8343663,0.0,0.164,92.5,0.732,1.0,0.0,695.3125,0.0,1.0,12.0,1721.04318085,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.14357,-0.07183,0.428571428571,2.78571428571,0.783505154639,0.00299301629531,0.790821416694
168,2017-03-09T00:02:48,35.070178,-110.8343663,0.0,0.1725,92.5,0.732,1.0,0.0,701.5625,0.0,1.0,12.0,1694.0,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.0509007605877,-0.00681219533276,0.428571428571,2.78571428571,0.0,0.0,0.0
171,2017-03-09T00:02:51,35.070178,-110.8343663,0.0,0.1635,92.5,0.732,1.0,0.0,702.34375,0.0,1.0,12.0,1721.04318085,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.0509007605877,-0.00681219533276,0.428571428571,2.78571428571,0.783505154639,0.00299301629531,0.790821416694
174,2017-03-09T00:02:54,35.070178,-110.8343663,0.0,0.164,92.5,0.732,1.0,0.0,705.46875,0.0,1.0,12.0,1721.04318085,0.0,64.8112903226,71.614516129,203.0,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.14357,-0.10772,0.428571428571,2.78571428571,0.783505154639,0.00299301629531,0.790821416694
177,2017-03-09T00:02:57,35.070178,-110.8343663,0.0,0.164,92.5,0.732,1.0,0.0,703.90625,0.0,1.0,12.0,1721.04318085,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.14357,-0.07183,0.428571428571,2.78571428571,0.0,0.0,0.0
180,2017-03-09T00:03:00,35.070178,-110.8343663,0.0,0.1645,92.5,0.732,1.0,0.0,700.78125,0.0,1.0,12.0,1721.04318085,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,3.0,1.0,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.0509007605877,-0.00681219533276,0.428571428571,2.78571428571,0.0,0.0,0.0
183,2017-03-09T00:03:03,35.070178,-110.8343663,0.0,0.164,92.5,0.732,1.0,0.0,700.78125,0.0,1.0,12.0,1694.0,0.0,69.0,72.0,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.17946,-0.10772,0.428571428571,2.78571428571,0.0,0.0,0.0
186,2017-03-09T00:03:06,35.070178,-110.8343663,0.0,0.1775,92.5,0.732,1.0,0.0,728.125,0.0,1.0,12.0,1694.0,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.0509007605877,-0.00681219533276,0.428571428571,2.78571428571,0.0,0.0,0.0
189,2017-03-09T00:03:09,35.070178,-110.8343663,0.0,0.157,92.5,0.732,1.0,0.0,684.375,0.0,1.0,12.0,1694.0,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.0509007605877,-0.00681219533276,0.428571428571,2.78571428571,0.783505154639,0.00299301629531,0.790821416694
192,2017-03-09T00:03:12,35.0701758,-110.8343663,0.0,0.174,92.5,0.732,1.0,0.0,709.375,0.0,1.0,12.0,1721.04318085,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.17946,-0.07183,0.428571428571,2.78571428571,0.0,0.0,0.0
195,2017-03-09T00:03:15,35.0701758,-110.8343663,0.0,0.182,92.5,0.732,1.0,0.0,714.0625,0.0,1.0,12.0,1721.04318085,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.17946,-0.07183,0.428571428571,2.78571428571,0.0,0.0,0.0
198,2017-03-09T00:03:18,35.0701758,-110.8343663,0.0,0.169,92.5,0.732,1.0,0.0,700.0,0.0,1.0,12.0,1721.04318085,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.14357,-0.07183,0.428571428571,2.78571428571,0.0,0.0,0.0
201,2017-03-09T00:03:21,35.0701758,-110.8343663,0.0,0.1665,92.5,0.732,1.0,0.0,710.15625,0.0,1.0,12.0,1694.0,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.17946,-0.07183,0.428571428571,2.78571428571,0.0,0.0,0.0
204,2017-03-09T00:03:24,35.0701758,-110.8343663,0.0,0.1645,92.5,0.732,1.0,0.0,690.625,0.0,1.0,12.0,1694.0,0.0,64.8112903226,71.614516129,203.0,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.17946,-0.07183,0.428571428571,2.78571428571,0.0,0.0,0.0
207,2017-03-09T00:03:27,35.0701758,-110.8343663,0.0,0.175,92.5,0.732,1.0,0.0,704.6875,0.0,1.0,12.0,1694.0,0.0,64.8112903226,71.614516129,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.17946,-0.10772,0.428571428571,2.78571428571,0.0,0.0,0.0
210,2017-03-09T00:03:30,35.0701758,-110.8343663,0.0,0.172,93.0,0.732,1.0,0.0,699.21875,0.0,1.0,12.0,1721.04318085,0.0,69.0,72.0,183.459731544,0.0,0.0,1.20771513353,0.0890207715134,1.85714285714,2.0,2.0,1.67826086957,2.0,-0.21535,-0.10772,0.428571428571,2.78571428571,0.0,0.0,0.0
